User ID,Day Of Week,,Show,Season,Episode,Time Watched,Gender,Completed,Time of Day,,,
35876,10-02-2019,Sunday,American Horror Story,1,10,7,Male,0,0,,,
20734,12-02-2019,Tuesday,American Horror Story,5,8,4,Female,0,1,,,
34892,11-02-2019,Monday,American Horror Story,1,8,25,Male,0,1,,,
13310,10-02-2019,Sunday,American Horror Story,3,1,2,Male,0,0,,,
9460,12-02-2019,Tuesday,American Horror Story,1,5,16,Male,0,0,,,
10469,12-02-2019,Tuesday,American Horror Story,1,6,11,Male,0,1,,,
120342,11-02-2019,Monday,American Horror Story,5,1,15,Female,0,0,,,
97200,12-02-2019,Tuesday,American Horror Story,2,2,12,Female,0,1,,,
40846,10-02-2019,Sunday,American Horror Story,1,8,20,Male,0,0,,,
112998,11-02-2019,Monday,American Horror Story,1,5,9,Male,0,0,,,
24428,09-02-2019,Saturday,American Horror Story,1,6,18,Male,0,0,,,
98062,10-02-2019,Sunday,American Horror Story,5,10,26,Male,1,0,,,
15026,11-02-2019,Monday,American Horror Story,1,5,5,Female,0,1,,,
81862,10-02-2019,Sunday,American Horror Story,1,7,15,Male,0,0,,,
368,12-02-2019,Tuesday,American Horror Story,2,8,23,Female,0,0,,,
6852,10-02-2019,Sunday,American Horror Story,1,7,19,Male,0,1,,,
83262,09-02-2019,Saturday,American Horror Story,2,2,9,Female,0,0,,,
97627,12-02-2019,Tuesday,American Horror Story,2,7,28,Male,1,1,,,
57144,09-02-2019,Saturday,American Horror Story,2,2,9,Female,0,0,,,
34351,11-02-2019,Monday,American Horror Story,5,10,6,Male,0,0,,,
23804,09-02-2019,Saturday,American Horror Story,3,8,20,Male,0,1,,,
38770,11-02-2019,Monday,American Horror Story,1,10,22,Female,0,1,,,
123802,10-02-2019,Sunday,American Horror Story,2,3,13,Female,0,1,,,
31278,12-02-2019,Tuesday,American Horror Story,4,3,11,Male,0,0,,,
29577,11-02-2019,Monday,American Horror Story,4,9,9,Male,0,0,,,
19207,11-02-2019,Monday,American Horror Story,1,1,7,Female,0,1,,,
111463,09-02-2019,Saturday,American Horror Story,2,4,30,Male,1,0,,,
33466,12-02-2019,Tuesday,American Horror Story,5,1,14,Male,0,0,,,
16818,09-02-2019,Saturday,American Horror Story,5,2,21,Male,0,0,,,
111263,12-02-2019,Tuesday,American Horror Story,3,10,21,Female,0,0,,,
40796,12-02-2019,Tuesday,American Horror Story,1,1,1,Male,0,1,,,
110482,10-02-2019,Sunday,American Horror Story,3,6,1,Female,0,1,,,
101676,10-02-2019,Sunday,American Horror Story,1,10,25,Female,0,1,,,
77549,11-02-2019,Monday,American Horror Story,5,7,4,Female,0,0,,,
117213,10-02-2019,Sunday,American Horror Story,1,9,1,Male,0,1,,,
61014,09-02-2019,Saturday,American Horror Story,2,5,1,Female,0,1,,,
52993,12-02-2019,Tuesday,American Horror Story,1,7,7,Female,0,0,,,
10344,11-02-2019,Monday,American Horror Story,5,6,3,Female,0,0,,,
98591,09-02-2019,Saturday,American Horror Story,4,5,1,Female,0,1,,,
94424,12-02-2019,Tuesday,American Horror Story,3,9,14,Female,0,1,,,
35014,11-02-2019,Monday,American Horror Story,3,6,3,Female,0,0,,,
11667,09-02-2019,Saturday,American Horror Story,3,7,26,Male,1,1,,,
124101,12-02-2019,Tuesday,American Horror Story,2,8,7,Female,0,1,,,
104670,10-02-2019,Sunday,American Horror Story,1,7,15,Male,0,1,,,
101224,11-02-2019,Monday,American Horror Story,3,3,12,Male,0,1,,,
54348,12-02-2019,Tuesday,American Horror Story,4,3,4,Female,0,0,,,
17919,12-02-2019,Tuesday,American Horror Story,1,4,8,Male,0,0,,,
14377,10-02-2019,Sunday,American Horror Story,1,9,1,Male,0,0,,,
109061,12-02-2019,Tuesday,American Horror Story,5,5,10,Female,,0,,,
25944,10-02-2019,Sunday,American Horror Story,3,3,3,Female,,1,,,
108480,09-02-2019,Saturday,American Horror Story,5,10,17,Female,,1,,,
118950,09-02-2019,Saturday,American Horror Story,5,9,18,Female,,1,,,
44950,11-02-2019,Monday,American Horror Story,4,9,240,Female,,0,,,
20487,11-02-2019,Monday,American Horror Story,2,3,90,Female,,1,,,
24846,11-02-2019,Monday,American Horror Story,1,1,180,Male,,0,,,
49802,11-02-2019,Monday,American Horror Story,3,4,150,Male,,1,,,
54502,12-02-2019,Tuesday,American Horror Story,3,7,260,Male,,1,,,
2580,11-02-2019,Monday,American Horror Story,3,10,180,Female,,1,,,
120070,10-02-2019,Sunday,American Horror Story,1,1,50,Female,,0,,,
108571,12-02-2019,Tuesday,American Horror Story,2,5,250,Male,,1,,,
118652,09-02-2019,Saturday,American Horror Story,2,8,240,Female,,0,,,
86817,10-02-2019,Sunday,American Horror Story,4,1,10,Male,0,1,,,
25851,09-02-2019,Saturday,American Horror Story,2,7,60,Female,0,1,,,
123969,12-02-2019,Tuesday,American Horror Story,4,10,50,Male,0,0,,,
72401,12-02-2019,Tuesday,American Horror Story,1,9,90,Female,0,1,,,
48985,10-02-2019,Sunday,American Horror Story,1,7,240,Male,0,1,,,
102113,11-02-2019,Monday,American Horror Story,1,3,30,Male,0,1,,,
78047,09-02-2019,Saturday,American Horror Story,5,1,280,Female,1,1,,,
30822,11-02-2019,Monday,American Horror Story,3,1,190,Female,0,0,,,
59511,10-02-2019,Sunday,American Horror Story,4,2,280,Female,1,0,,,
54738,10-02-2019,Sunday,American Horror Story,4,2,140,Male,0,0,,,
41183,11-02-2019,Monday,American Horror Story,3,8,60,Male,0,1,,,
20290,09-02-2019,Saturday,American Horror Story,2,1,80,Male,0,1,,,
52500,11-02-2019,Monday,American Horror Story,4,9,160,Female,0,1,,,
948,09-02-2019,Saturday,American Horror Story,1,5,270,Male,1,1,,,
1342,10-02-2019,Sunday,American Horror Story,4,3,250,Male,0,0,,,
35437,10-02-2019,Sunday,American Horror Story,3,6,290,Female,1,0,,,
4497,10-02-2019,Sunday,American Horror Story,3,2,150,Male,0,1,,,
109025,12-02-2019,Tuesday,American Horror Story,5,7,270,Female,1,0,,,
114748,09-02-2019,Saturday,American Horror Story,3,6,290,Female,1,1,,,
75386,11-02-2019,Monday,American Horror Story,1,8,30,Male,0,1,,,
112190,09-02-2019,Saturday,American Horror Story,3,9,270,Female,1,1,,,
90694,11-02-2019,Monday,American Horror Story,1,1,70,Female,0,1,,,
95120,11-02-2019,Monday,American Horror Story,4,5,270,Male,1,0,,,
30925,11-02-2019,Monday,American Horror Story,1,10,50,Female,0,1,,,
31224,11-02-2019,Monday,American Horror Story,5,8,50,Male,0,1,,,
8861,10-02-2019,Sunday,American Horror Story,5,9,190,Female,0,1,,,
27589,10-02-2019,Sunday,American Horror Story,2,4,40,Female,0,0,,,
115313,11-02-2019,Monday,American Horror Story,3,7,300,Male,1,0,,,
79665,12-02-2019,Tuesday,American Horror Story,1,3,150,Female,0,1,,,
102847,10-02-2019,Sunday,American Horror Story,5,3,70,Female,0,1,,,
21753,10-02-2019,Sunday,American Horror Story,3,2,90,Male,0,0,,,
58422,12-02-2019,Tuesday,American Horror Story,4,6,30,Male,0,0,,,
108218,09-02-2019,Saturday,American Horror Story,3,2,20,Female,0,1,,,
17146,10-02-2019,Sunday,American Horror Story,2,9,120,Female,0,0,,,
9902,12-02-2019,Tuesday,American Horror Story,4,4,160,Male,0,1,,,
106081,10-02-2019,Sunday,American Horror Story,1,10,150,Female,0,1,,,
85201,11-02-2019,Monday,American Horror Story,3,6,26,Female,1,1,,,
31565,12-02-2019,Tuesday,American Horror Story,4,1,16,Female,0,0,,,
3288,10-02-2019,Sunday,American Horror Story,4,6,15,Male,0,0,,,
95642,10-02-2019,Sunday,American Horror Story,1,9,7,Male,0,1,,,
35238,11-02-2019,Monday,American Horror Story,5,8,1,Male,0,0,,,
61911,12-02-2019,Tuesday,American Horror Story,4,4,9,Female,0,0,,,
114137,10-02-2019,Sunday,American Horror Story,1,2,12,Male,0,0,,,
109109,10-02-2019,Sunday,American Horror Story,4,6,7,Female,0,0,,,
71774,12-02-2019,Tuesday,American Horror Story,3,4,21,Female,0,0,,,
102217,10-02-2019,Sunday,American Horror Story,5,6,5,Male,0,1,,,
108718,09-02-2019,Saturday,American Horror Story,2,3,20,Female,0,1,,,
21408,09-02-2019,Saturday,American Horror Story,2,4,14,Female,0,1,,,
70232,11-02-2019,Monday,American Horror Story,5,5,3,Male,0,0,,,
105167,09-02-2019,Saturday,American Horror Story,1,6,9,Male,0,0,,,
46082,09-02-2019,Saturday,American Horror Story,2,2,6,Male,0,1,,,
3478,09-02-2019,Saturday,American Horror Story,2,4,26,Female,1,0,,,
39104,11-02-2019,Monday,American Horror Story,4,4,7,Male,0,1,,,
122775,10-02-2019,Sunday,American Horror Story,5,10,3,Female,0,1,,,
104432,10-02-2019,Sunday,American Horror Story,4,10,14,Male,0,1,,,
14446,10-02-2019,Sunday,American Horror Story,3,10,30,Male,1,1,,,
65173,09-02-2019,Saturday,American Horror Story,2,10,20,Male,0,0,,,
10644,11-02-2019,Monday,American Horror Story,3,5,5,Male,0,1,,,
46232,12-02-2019,Tuesday,American Horror Story,5,6,7,Female,0,1,,,
47993,12-02-2019,Tuesday,American Horror Story,5,10,23,Male,0,1,,,
98986,11-02-2019,Monday,American Horror Story,5,5,26,Female,1,1,,,
45998,11-02-2019,Monday,American Horror Story,3,5,22,Female,0,0,,,
10983,12-02-2019,Tuesday,American Horror Story,3,8,15,Male,0,1,,,
91675,12-02-2019,Tuesday,American Horror Story,2,8,17,Male,0,1,,,
102185,10-02-2019,Sunday,American Horror Story,3,9,21,Female,0,0,,,
60417,11-02-2019,Monday,American Horror Story,5,1,14,Male,0,1,,,
32208,11-02-2019,Monday,American Horror Story,4,5,14,Male,0,1,,,
53684,11-02-2019,Monday,American Horror Story,4,5,16,Female,0,0,,,
108841,11-02-2019,Monday,American Horror Story,4,4,18,Male,0,0,,,
25283,12-02-2019,Tuesday,American Horror Story,4,10,26,Male,1,0,,,
18054,11-02-2019,Monday,American Horror Story,3,5,27,Male,1,0,,,
21149,11-02-2019,Monday,American Horror Story,5,1,17,Male,0,0,,,
10734,10-02-2019,Sunday,American Horror Story,1,5,16,Male,0,0,,,
18732,11-02-2019,Monday,American Horror Story,3,6,28,Male,1,1,,,
78775,10-02-2019,Sunday,American Horror Story,5,10,24,Male,0,0,,,
33793,12-02-2019,Tuesday,American Horror Story,5,7,19,Female,0,1,,,
77687,10-02-2019,Sunday,American Horror Story,5,1,17,Female,0,0,,,
124203,10-02-2019,Sunday,American Horror Story,4,5,25,Male,0,0,,,
57971,12-02-2019,Tuesday,American Horror Story,4,10,6,Male,0,1,,,
70640,12-02-2019,Tuesday,American Horror Story,4,3,9,Female,0,1,,,
107034,10-02-2019,Sunday,American Horror Story,2,1,17,Male,0,0,,,
82454,09-02-2019,Saturday,American Horror Story,4,3,24,Male,0,1,,,
78588,10-02-2019,Sunday,American Horror Story,3,5,28,Male,1,0,,,
66176,09-02-2019,Saturday,American Horror Story,4,5,8,Female,0,0,,,
84804,09-02-2019,Saturday,American Horror Story,4,4,20,Female,0,0,,,
62893,10-02-2019,Sunday,American Horror Story,5,9,26,Female,1,0,,,
30208,10-02-2019,Sunday,American Horror Story,2,9,11,Male,0,0,,,
638,11-02-2019,Monday,American Horror Story,1,7,26,Male,1,0,,,
97067,10-02-2019,Sunday,American Horror Story,3,7,9,Male,0,0,,,
59785,11-02-2019,Monday,American Horror Story,5,4,30,Female,1,0,,,
18794,11-02-2019,Monday,American Horror Story,4,3,12,Female,0,0,,,
57415,11-02-2019,Monday,American Horror Story,4,7,7,Male,0,0,,,
102824,10-02-2019,Sunday,American Horror Story,3,1,13,Female,0,0,,,
18632,09-02-2019,Saturday,American Horror Story,5,8,4,Male,0,1,,,
46696,11-02-2019,Monday,American Horror Story,1,6,20,Male,0,1,,,
114100,11-02-2019,Monday,American Horror Story,3,2,4,Male,0,1,,,
11644,12-02-2019,Tuesday,American Horror Story,5,2,18,Male,0,0,,,
57144,10-02-2019,Sunday,American Horror Story,5,3,2,Female,0,1,,,
123398,09-02-2019,Saturday,American Horror Story,3,3,13,Female,0,0,,,
21851,11-02-2019,Monday,American Horror Story,5,9,9,Female,0,1,,,
79778,11-02-2019,Monday,American Horror Story,5,10,18,Female,0,1,,,
39674,12-02-2019,Tuesday,American Horror Story,2,8,30,Female,1,0,,,
30747,09-02-2019,Saturday,American Horror Story,2,1,11,Male,0,0,,,
23296,11-02-2019,Monday,American Horror Story,5,3,10,Male,0,0,,,
13080,10-02-2019,Sunday,American Horror Story,3,3,10,Female,0,0,,,
11986,10-02-2019,Sunday,American Horror Story,4,6,29,Female,1,0,,,
26235,10-02-2019,Sunday,American Horror Story,4,7,26,Male,1,0,,,
62404,10-02-2019,Sunday,American Horror Story,2,2,24,Male,0,0,,,
43979,12-02-2019,Tuesday,American Horror Story,2,10,27,Female,1,0,,,
122733,09-02-2019,Saturday,American Horror Story,2,9,15,Male,0,1,,,
44120,12-02-2019,Tuesday,American Horror Story,5,9,11,Female,0,1,,,
34622,10-02-2019,Sunday,American Horror Story,4,5,12,Female,0,0,,,
17174,09-02-2019,Saturday,American Horror Story,1,4,28,Male,1,1,,,
115253,10-02-2019,Sunday,American Horror Story,4,7,26,Female,1,0,,,
64120,12-02-2019,Tuesday,American Horror Story,1,5,18,Female,0,1,,,
59751,09-02-2019,Saturday,American Horror Story,4,9,4,Female,0,0,,,
64988,09-02-2019,Saturday,American Horror Story,5,7,3,Male,0,1,,,
9316,10-02-2019,Sunday,American Horror Story,1,5,24,Male,0,1,,,
14247,10-02-2019,Sunday,American Horror Story,3,3,12,Female,0,1,,,
112450,09-02-2019,Saturday,American Horror Story,1,9,29,Male,1,0,,,
42638,10-02-2019,Sunday,American Horror Story,5,4,16,Male,0,0,,,
85704,12-02-2019,Tuesday,American Horror Story,4,8,3,Female,0,1,,,
121445,09-02-2019,Saturday,American Horror Story,5,5,19,Female,0,0,,,
89125,11-02-2019,Monday,American Horror Story,2,9,3,Female,0,0,,,
16109,09-02-2019,Saturday,American Horror Story,1,6,20,Female,0,1,,,
74683,10-02-2019,Sunday,American Horror Story,5,1,25,Male,0,1,,,
38830,11-02-2019,Monday,American Horror Story,3,9,11,Female,0,0,,,
61709,11-02-2019,Monday,American Horror Story,4,8,16,Female,0,0,,,
93094,12-02-2019,Tuesday,American Horror Story,5,6,4,Male,0,0,,,
9394,12-02-2019,Tuesday,American Horror Story,3,5,6,Male,0,0,,,
106459,12-02-2019,Tuesday,American Horror Story,5,9,28,Female,1,1,,,
13680,12-02-2019,Tuesday,American Horror Story,2,7,6,Female,0,1,,,
61800,11-02-2019,Monday,American Horror Story,3,4,11,Female,0,0,,,
50411,10-02-2019,Sunday,American Horror Story,1,5,30,Male,1,0,,,
14108,10-02-2019,Sunday,American Horror Story,1,8,30,Male,1,0,,,
5816,12-02-2019,Tuesday,American Horror Story,4,8,21,Male,0,1,,,
17802,11-02-2019,Monday,American Horror Story,5,9,2,Female,0,0,,,
26400,10-02-2019,Sunday,American Horror Story,5,4,25,Male,0,0,,,
94403,09-02-2019,Saturday,American Horror Story,2,6,29,Male,1,0,,,
9707,11-02-2019,Monday,American Horror Story,5,10,11,Male,0,0,,,
82235,10-02-2019,Sunday,American Horror Story,3,8,12,Male,0,0,,,
50880,11-02-2019,Monday,American Horror Story,4,2,29,Female,1,1,,,
51192,09-02-2019,Saturday,American Horror Story,1,9,13,Female,0,1,,,
110380,11-02-2019,Monday,American Horror Story,5,10,9,Female,0,1,,,
81024,12-02-2019,Tuesday,American Horror Story,2,6,6,Female,0,0,,,
42280,11-02-2019,Monday,American Horror Story,1,4,25,Female,0,0,,,
40290,12-02-2019,Tuesday,American Horror Story,3,7,16,Female,0,0,,,
55779,09-02-2019,Saturday,American Horror Story,5,1,16,Female,0,1,,,
94289,09-02-2019,Saturday,American Horror Story,2,7,27,Male,1,1,,,
48399,11-02-2019,Monday,American Horror Story,5,9,19,Male,0,0,,,
105678,09-02-2019,Saturday,American Horror Story,5,2,12,Male,0,1,,,
18885,11-02-2019,Monday,American Horror Story,1,9,28,Male,1,1,,,
75252,11-02-2019,Monday,American Horror Story,4,3,22,Male,0,1,,,
104386,09-02-2019,Saturday,American Horror Story,2,3,1,Male,0,0,,,
105735,10-02-2019,Sunday,American Horror Story,2,6,22,Female,0,1,,,
106153,09-02-2019,Saturday,American Horror Story,2,5,24,Male,0,1,,,
23345,09-02-2019,Saturday,American Horror Story,1,9,5,Female,0,1,,,
67680,12-02-2019,Tuesday,American Horror Story,5,4,13,Female,0,1,,,
8500,10-02-2019,Sunday,American Horror Story,2,6,9,Male,0,0,,,
104996,11-02-2019,Monday,American Horror Story,1,6,20,Female,0,0,,,
114233,09-02-2019,Saturday,American Horror Story,4,5,29,Female,1,0,,,
71219,10-02-2019,Sunday,American Horror Story,4,1,5,Male,0,0,,,
43877,11-02-2019,Monday,American Horror Story,2,7,13,Female,0,1,,,
31437,09-02-2019,Saturday,American Horror Story,4,2,15,Male,0,1,,,
32572,10-02-2019,Sunday,American Horror Story,3,3,4,Female,0,1,,,
121142,11-02-2019,Monday,American Horror Story,4,6,1,Female,0,0,,,
106101,10-02-2019,Sunday,American Horror Story,4,10,30,Female,1,0,,,
108957,09-02-2019,Saturday,American Horror Story,3,8,25,Female,0,1,,,
65391,12-02-2019,Tuesday,American Horror Story,4,4,10,Male,0,1,,,
91415,09-02-2019,Saturday,American Horror Story,3,5,11,Male,0,0,,,
53279,11-02-2019,Monday,American Horror Story,3,4,5,Male,0,0,,,
76557,11-02-2019,Monday,American Horror Story,3,9,27,Male,1,0,,,
59339,09-02-2019,Saturday,American Horror Story,2,8,10,Male,0,1,,,
1111,09-02-2019,Saturday,American Horror Story,1,8,4,Male,0,1,,,
49286,10-02-2019,Sunday,American Horror Story,3,8,17,Male,0,0,,,
86458,11-02-2019,Monday,American Horror Story,5,5,15,Male,0,1,,,
116088,10-02-2019,Sunday,American Horror Story,2,2,19,Female,,1,,,
24237,10-02-2019,Sunday,American Horror Story,2,3,1,Female,0,1,,,
89106,12-02-2019,Tuesday,American Horror Story,4,2,17,Female,0,1,,,
101905,11-02-2019,Monday,American Horror Story,1,4,5,Female,0,0,,,
2770,12-02-2019,Tuesday,American Horror Story,3,6,12,Female,,0,,,
53026,09-02-2019,Saturday,American Horror Story,5,7,2,Male,0,1,,,
93178,11-02-2019,Monday,American Horror Story,2,10,16,Female,0,1,,,
120409,09-02-2019,Saturday,American Horror Story,4,2,24,Male,0,1,,,
112695,09-02-2019,Saturday,American Horror Story,5,4,23,Male,0,1,,,
50429,12-02-2019,Tuesday,American Horror Story,5,1,24,Male,0,0,,,
64969,12-02-2019,Tuesday,American Horror Story,4,8,7,Male,,1,,,
61881,12-02-2019,Tuesday,American Horror Story,3,8,1,Male,,0,,,
670,09-02-2019,Saturday,American Horror Story,3,9,26,Female,,1,,,
101882,12-02-2019,Tuesday,American Horror Story,5,5,7,Male,,0,,,
18435,11-02-2019,Monday,American Horror Story,4,9,4,Female,,0,,,
99082,12-02-2019,Tuesday,American Horror Story,5,2,26,Female,,1,,,
69467,11-02-2019,Monday,American Horror Story,3,8,16,Male,,1,,,
93457,12-02-2019,Tuesday,American Horror Story,1,9,18,Male,0,0,,,
44199,09-02-2019,Saturday,American Horror Story,1,6,13,Female,0,0,,,
112230,11-02-2019,Monday,American Horror Story,2,5,20,Male,0,0,,,
40510,11-02-2019,Monday,American Horror Story,3,9,8,Female,0,1,,,
45095,09-02-2019,Saturday,American Horror Story,1,8,7,Male,0,0,,,
103455,12-02-2019,Tuesday,American Horror Story,4,2,25,Male,0,1,,,
86350,10-02-2019,Sunday,American Horror Story,2,10,14,Female,0,0,,,
3109,10-02-2019,Sunday,American Horror Story,3,7,7,Male,0,1,,,
52210,11-02-2019,Monday,American Horror Story,5,8,10,Male,0,1,,,
121701,11-02-2019,Monday,American Horror Story,3,9,23,Female,0,0,,,
9256,11-02-2019,Monday,American Horror Story,4,6,26,Female,1,0,,,
122385,12-02-2019,Tuesday,American Horror Story,5,4,22,Female,0,0,,,
63330,09-02-2019,Saturday,American Horror Story,3,9,15,Male,0,0,,,
73411,10-02-2019,Sunday,American Horror Story,1,10,3,Male,0,0,,,
118960,11-02-2019,Monday,American Horror Story,3,6,14,Female,0,0,,,
44213,09-02-2019,Saturday,American Horror Story,5,4,5,Female,0,1,,,
88930,11-02-2019,Monday,American Horror Story,5,4,11,Male,0,1,,,
26141,09-02-2019,Saturday,American Horror Story,2,10,30,Female,1,0,,,
122554,09-02-2019,Saturday,American Horror Story,5,4,30,Female,1,0,,,
105215,12-02-2019,Tuesday,American Horror Story,1,2,17,Female,0,1,,,
23188,11-02-2019,Monday,American Horror Story,4,3,23,Male,0,0,,,
42056,10-02-2019,Sunday,American Horror Story,5,8,29,Male,1,0,,,
108622,09-02-2019,Saturday,American Horror Story,4,5,7,Female,0,1,,,
90290,10-02-2019,Sunday,American Horror Story,4,8,6,Female,0,1,,,
22165,09-02-2019,Saturday,American Horror Story,4,2,14,Male,0,1,,,
85600,10-02-2019,Sunday,American Horror Story,5,4,19,Female,0,0,,,
112738,09-02-2019,Saturday,American Horror Story,2,9,20,Female,0,1,,,
88062,09-02-2019,Saturday,American Horror Story,2,5,17,Female,0,0,,,
11760,12-02-2019,Tuesday,American Horror Story,4,3,10,Female,0,1,,,
93174,11-02-2019,Monday,American Horror Story,5,5,12,Female,0,1,,,
8444,10-02-2019,Sunday,American Horror Story,3,10,6,Male,0,1,,,
59265,12-02-2019,Tuesday,American Horror Story,1,10,18,Female,0,1,,,
53183,09-02-2019,Saturday,American Horror Story,3,9,20,Male,0,1,,,
94986,12-02-2019,Tuesday,American Horror Story,2,2,23,Female,0,0,,,
47498,11-02-2019,Monday,American Horror Story,5,3,8,Male,0,0,,,
14767,12-02-2019,Tuesday,American Horror Story,4,8,1,Male,0,0,,,
117174,11-02-2019,Monday,American Horror Story,4,10,3,Female,0,0,,,
115079,10-02-2019,Sunday,American Horror Story,1,8,6,Male,0,1,,,
109588,11-02-2019,Monday,American Horror Story,1,6,25,Female,0,0,,,
54562,12-02-2019,Tuesday,American Horror Story,4,7,26,Female,1,1,,,
96246,09-02-2019,Saturday,American Horror Story,3,6,15,Female,0,0,,,
110897,09-02-2019,Saturday,American Horror Story,1,3,26,Male,1,1,,,
107023,10-02-2019,Sunday,American Horror Story,3,5,28,Female,1,1,,,
100628,11-02-2019,Monday,American Horror Story,3,6,13,Female,0,0,,,
107860,10-02-2019,Sunday,American Horror Story,4,1,13,Male,0,0,,,
58276,10-02-2019,Sunday,American Horror Story,2,1,7,Male,0,0,,,
57409,12-02-2019,Tuesday,American Horror Story,1,5,6,Male,0,0,,,
76639,10-02-2019,Sunday,American Horror Story,1,2,8,Female,0,1,,,
36126,12-02-2019,Tuesday,American Horror Story,4,3,25,Male,0,0,,,
64577,12-02-2019,Tuesday,American Horror Story,2,5,5,Female,0,0,,,
40645,11-02-2019,Monday,American Horror Story,3,2,26,Female,1,1,,,
89843,12-02-2019,Tuesday,American Horror Story,4,8,4,Female,0,0,,,
24015,11-02-2019,Monday,American Horror Story,5,4,8,Male,0,0,,,
69555,11-02-2019,Monday,American Horror Story,5,7,9,Male,0,0,,,
99736,09-02-2019,Saturday,American Horror Story,2,8,9,Female,0,1,,,
79976,10-02-2019,Sunday,American Horror Story,1,5,12,Female,0,1,,,
109871,11-02-2019,Monday,American Horror Story,2,6,15,Female,0,1,,,
20155,10-02-2019,Sunday,American Horror Story,1,6,29,Male,1,0,,,
119812,10-02-2019,Sunday,American Horror Story,4,2,10,Male,0,1,,,
42789,11-02-2019,Monday,American Horror Story,3,5,2,Female,0,1,,,
116865,12-02-2019,Tuesday,American Horror Story,1,8,3,Female,0,1,,,
36401,11-02-2019,Monday,American Horror Story,3,1,21,Male,0,0,,,
49553,11-02-2019,Monday,American Horror Story,5,7,3,Male,0,0,,,
88150,10-02-2019,Sunday,American Horror Story,4,7,25,Male,0,0,,,
84341,11-02-2019,Monday,American Horror Story,5,9,17,Female,0,0,,,
96511,10-02-2019,Sunday,American Horror Story,1,6,20,Male,0,1,,,
35385,12-02-2019,Tuesday,American Horror Story,2,7,21,Female,0,0,,,
115391,10-02-2019,Sunday,American Horror Story,4,1,21,Male,0,1,,,
98723,09-02-2019,Saturday,American Horror Story,1,8,17,Male,0,1,,,
4092,11-02-2019,Monday,American Horror Story,3,10,13,Female,0,0,,,
23092,12-02-2019,Tuesday,American Horror Story,1,3,7,Female,0,1,,,
46596,11-02-2019,Monday,American Horror Story,5,2,26,Male,1,0,,,
94868,11-02-2019,Monday,American Horror Story,2,10,19,Female,0,1,,,
119251,12-02-2019,Tuesday,American Horror Story,3,1,10,Male,0,1,,,
56234,10-02-2019,Sunday,American Horror Story,1,8,24,Male,0,0,,,
103332,12-02-2019,Tuesday,American Horror Story,3,3,16,Male,0,1,,,
116245,10-02-2019,Sunday,American Horror Story,3,2,30,Male,1,1,,,
1402,09-02-2019,Saturday,American Horror Story,4,3,20,Male,0,0,,,
24406,09-02-2019,Saturday,American Horror Story,1,8,18,Female,0,1,,,
60847,10-02-2019,Sunday,American Horror Story,5,6,16,Female,0,1,,,
114603,09-02-2019,Saturday,American Horror Story,4,6,2,Female,0,1,,,
14299,12-02-2019,Tuesday,American Horror Story,2,2,7,Female,0,1,,,
10216,10-02-2019,Sunday,American Horror Story,3,9,10,Male,0,1,,,
34705,10-02-2019,Sunday,American Horror Story,2,2,11,Female,0,0,,,
107098,12-02-2019,Tuesday,American Horror Story,5,10,9,Female,0,0,,,
84826,10-02-2019,Sunday,American Horror Story,4,1,14,Male,0,1,,,
108941,12-02-2019,Tuesday,American Horror Story,2,10,8,Female,0,1,,,
26752,10-02-2019,Sunday,American Horror Story,2,5,2,Male,0,0,,,
80337,10-02-2019,Sunday,American Horror Story,1,10,18,Female,0,0,,,
66597,10-02-2019,Sunday,American Horror Story,4,4,29,Male,1,1,,,
24387,11-02-2019,Monday,American Horror Story,2,4,8,Male,0,1,,,
116401,12-02-2019,Tuesday,American Horror Story,5,5,11,Male,0,1,,,
48089,09-02-2019,Saturday,American Horror Story,5,1,27,Male,1,1,,,
90624,09-02-2019,Saturday,American Horror Story,4,6,12,Female,0,1,,,
11509,12-02-2019,Tuesday,American Horror Story,5,2,4,Male,0,1,,,
64577,11-02-2019,Monday,American Horror Story,3,10,28,Female,1,0,,,
98517,11-02-2019,Monday,American Horror Story,2,8,10,Male,0,1,,,
36233,11-02-2019,Monday,American Horror Story,2,9,8,Female,0,0,,,
93808,09-02-2019,Saturday,American Horror Story,5,10,14,Female,0,0,,,
66956,10-02-2019,Sunday,American Horror Story,2,4,11,Female,0,1,,,
122844,10-02-2019,Sunday,American Horror Story,3,9,18,Female,0,1,,,
53553,11-02-2019,Monday,American Horror Story,5,5,27,Male,1,1,,,
67509,11-02-2019,Monday,American Horror Story,5,10,4,Male,0,1,,,
43793,11-02-2019,Monday,American Horror Story,4,5,28,Male,1,0,,,
122664,09-02-2019,Saturday,American Horror Story,4,5,8,Female,0,1,,,
29162,12-02-2019,Tuesday,American Horror Story,4,1,18,Male,0,0,,,
70867,12-02-2019,Tuesday,American Horror Story,1,2,30,Female,1,0,,,
112753,09-02-2019,Saturday,American Horror Story,3,2,10,Male,0,0,,,
71482,10-02-2019,Sunday,American Horror Story,2,6,10,Male,0,0,,,
18083,11-02-2019,Monday,American Horror Story,3,10,6,Female,0,0,,,
56275,09-02-2019,Saturday,American Horror Story,5,5,13,Female,0,1,,,
65055,09-02-2019,Saturday,American Horror Story,1,2,7,Female,0,0,,,
88259,12-02-2019,Tuesday,American Horror Story,3,4,22,Female,0,0,,,
59911,10-02-2019,Sunday,American Horror Story,4,5,4,Male,0,0,,,
